# Data file containing 200 stock prices for 470 weeks
#
param D : 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200 := 
1	32.63817245	110.8006406	26.91214309	31.93792898	49.09158916	73699.99219	44.82566947	30.9056792	35.77440752	15.07229389	27.06948545	16.65999811	28.68082886	29.29758551	31.34402344	37.91780481	12.25	38.65998292	21.37985194	22.76833823	20.52873428	22.68478445	39.77088142	24.03852596	27.28756153	23.06767737	45.45073522	21.8312988	20.23466759	6.399213287	28.70525258	32.08794932	41.35793031	47.37818393	54.75381112	16.9362763	21.0820249	87.19006227	20.67446757	13.59269777	15.03175458	32.91263876	45.45009747	16.85000038	54.20690669	1230.284725	25.39528742	25.37303275	17.125	30.95874513	14.05036444	15.26885469	41.04550824	26.55920551	43.19410068	37.32586787	18.39897839	24.96562425	43.79833417	17.15573139	61.65774192	21.61503282	22.46884412	7.675000191	27.26258992	31.19924913	15.57631203	20.38931783	5.094123413	7.659999847	4.423753677	41.87183281	23.0149866	10.70524748	18.8074451	25.52025653	13.6603933	36.0421586	29.59000015	41.5193786	33.83436234	18.95158443	37.7813623	20.32232756	9.027826741	31.49349469	24.10963859	5.588028962	34.23598033	28.45865544	3.270833333	10.05965742	17.9546163	21.90286869	25.68253695	23.98357918	27.18062286	52.51993798	23.44751738	5.71875	22.8233138	11.60190411	33.61009888	26.26951561	74.52947833	31.80796926	5.711481403	26.61764435	14.56184209	18.42510194	15.17754872	13.82183873	20.12693903	38.10594774	11.3151142	27.65277746	25.25202682	8.262351161	28.35644771	10.86566576	48.40051539	9.449999809	24.73141606	17.49635773	21.39483904	6.876247649	20.14402383	23.59586313	29.32703529	20.27987464	33.81000137	40.79722322	29.00158021	15.65629538	9.701233234	20.10772678	17.21621361	40.67680947	57.1256119	7.314694003	24.90618196	12.06026469	30.89118365	17.86956912	24.65527711	10.07980313	27.31851167	18.42606592	1.3625	32.77999878	29.86525508	12.69904251	22.25434295	39.13774738	9.826445395	17.22535778	10.85376873	30.58719015	23.64840805	14.15112297	40.22214877	22.28084617	9.982500076	23.22999954	33.51192694	15.74913336	7.491958656	48.36941681	30.81141674	21.53000069	18.8263258	8.722316121	9.963724831	27.37579798	27.86361099	8.095000267	15.25353196	11.15883949	48.46449598	8.730804466	9.29829559	17.92868674	29.56948693	11.35499954	13.13128499	30.31581813	31.61505763	13.98643493	38.92948824	46.76733581	13.31461614	57.54534347	12.99831077	17.76398586	15.94999981	8.25	7.656433222	27.82892727	15.63002244	34.12786189
2	31.41424098	106.1339567	26.79886956	31.26197529	47.55747761	73699.99219	44.89505917	30.41717725	34.90373945	15.87224799	27.89393466	16.50372731	27.90865326	28.28252392	31.01785104	37.97575367	11.02999973	38.7319309	20.8649614	22.38301029	19.91770055	20.92976175	39.98705411	22.76355393	26.46669615	21.99501504	45.34643435	23.22624964	19.49480979	6.615806506	28.47694762	30.99333115	40.9601785	46.03897236	56.21076216	17.35968321	19.89209964	82.14340371	20.42451657	13.18900006	14.55308175	31.55079111	44.66619643	17.19000053	53.29997318	1234.238082	24.69580333	24.60338422	15.96749973	29.5178471	12.85600012	15.22577468	40.03746734	25.53031452	43.52032584	35.86629699	18.21275439	22.69855107	43.76518741	17.94879732	59.22616862	20.81793913	21.16435073	8.640000343	24.42871554	31.05480831	15.67723311	20.00972983	5.263286595	7.190000057	4.744064501	41.55451093	21.75111029	10.5938851	18.16006499	21.00646966	13.60717045	35.16518144	29	40.23108318	34.92780389	18.43786253	37.36565807	18.99460278	8.769567678	31.08448827	23.1223905	5.261455841	31.99933592	27.51689052	3.125	9.476761484	16.92836683	22.20137428	25.75697795	22.91608886	27.55751983	48.38479752	21.95525163	5.625	22.74445479	10.59470154	32.91218577	25.50452035	68.65456166	32.14690694	5.299681803	26.05871277	14.73116631	17.90217089	14.74279436	13.3406782	21.94442168	36.35745615	11.65875828	28.63427837	25.02959606	7.808992786	28.49759532	11.37299839	49.81249662	10.07999992	23.82352937	17.14704359	20.74383046	6.647501562	20.25286795	23.23591377	29.13735012	20.18569436	33.13999939	39.21073674	28.1757068	14.66966371	9.780212873	19.46165584	17.71177711	40.3233023	52.68046774	7.176794034	24.81558843	11.96628869	29.87761385	17.9342765	24.32342368	9.434126558	26.82810522	18.45561782	1.44375	31.04000092	29.1669098	12.67740871	22.01595743	36.51256543	9.556123946	17.08110278	10.77006272	29.23413935	23.16969535	13.94644275	39.11488655	22.57764557	9.652500153	23.21999931	34.37144855	16.3118445	7.477678098	47.33164602	30.20842506	19.26000023	18.26108114	8.871486631	9.875616408	26.46135419	28.96688778	7.5	15.21797513	10.83811322	47.91217258	9.140233481	8.946718145	17.47270617	29.09720749	11.19499969	12.87214745	30.40864746	29.98600794	13.42061837	40.38349226	45.14876347	13.6343766	57.48364778	13.47646	16.93750467	14.80000019	8.71	7.403422043	26.79357845	15.30071581	32.33366609
3	31.3326468	100.7880043	25.81846992	31.04381006	48.02623347	74799.99219	46.02842329	31.59217895	35.01160925	16.07711324	27.55041328	17.29651677	26.40842461	27.40662544	30.51857022	37.34475636	10.15999985	39.25954841	20.9362541	21.9183505	18.5773716	20.22775405	41.08190277	21.96669704	26.38792679	21.9588976	45.34643435	22.80088318	18.89757506	6.77686284	28.17254584	29.98628205	39.36917743	43.2108476	53.48390355	17.5604995	19.3126446	80.5040923	20.18349428	12.82999914	14.58880306	31.92591274	46.18550979	15.5	52.03723462	1257.167503	25.64032933	24.45960363	15.04500008	27.91227374	12.02658075	15.55810824	39.3410057	22.53578168	42.74443579	36.18669126	18.31828164	21.94749655	44.2292737	18.41369781	57.08406754	20.52340955	20.78339177	8.217499733	24.69775529	31.96659037	14.8698645	19.74198415	5.22868531	6.457499981	4.354497327	42.18915193	20.30076006	10.60841086	17.95958608	18.63152329	12.85496216	36.32588901	28.10000038	39.5740763	34.20363724	18.99693185	38.90057447	19.60909427	8.729144505	29.34212002	22.54340377	5.310804691	32.16553232	26.88356165	2.969999949	8.113537035	15.57804289	23.03719135	26.72472799	22.45716939	27.0110185	50.61851194	21.47706745	5.5	23.6907704	11.04674171	33.93150905	25.85396283	63.46277495	31.62546531	5.075877673	26.07043813	15.31934339	17.41509765	15.23189264	13.5120507	21.04409482	35.29873196	11.29835069	29.23171554	25.70306594	7.31196247	29.29507436	11.53427099	48.43626253	9.600000382	24.02184549	16.66903525	20.29375165	6.347127578	20.71934506	22.9678657	28.88993168	18.09581797	31.8199997	39.93303911	25.95417458	12.86949191	9.86972226	19.32250263	18.40005859	40.1562596	52.34983663	7.344672257	24.2138021	12.06026469	29.83979466	17.21252665	24.09715985	9.338862736	25.81844606	18.66987507	1.3875	28.47999954	28.52518717	12.80721153	22.35430998	32.80386136	9.970753018	17.11388801	10.79238461	27.63507647	22.03035862	13.36298842	36.06991386	22.81857439	9.350000382	19.42000008	33.61469618	16.54913261	7.072321104	48.54888033	28.10530651	17	18.05595133	8.89634812	9.575673905	26.01275987	28.35656534	6.974999905	15.42420068	10.88047305	46.89309461	8.912281193	8.928213651	18.43183729	29.28932245	10.55500031	13.04656698	31.02749493	28.62710084	13.5141413	39.81085257	45.79961673	14.10091236	58.15457521	13.24841986	16.81514254	15.04500008	8.41	7.316805407	27.04457192	14.65816665	31.87557516
4	31.9527707	96.40361481	24.92009681	31.67326782	49.77341941	73999.99219	44.4478834	31.32696528	34.78816591	16.28198034	28.64968326	17.9520911	25.73185256	27.57034545	29.85078167	36.67512565	14.43999958	39.26754127	20.29462132	22.41323276	18.85332074	20.72275957	40.96025413	24.16690892	27.52801787	22.87987084	45.75560996	22.42555858	19.4145841	6.886547368	28.14971651	28.92919451	38.151574	45.00320774	56.17138795	17.95245214	19.75425631	78.7804907	20.05851793	12.88516254	15.31038457	33.01049509	45.7406441	16.89999962	52.40001228	1233.60553	26.11259318	25.83397624	15.16250038	30.18340608	12.1178166	15.31193471	40.50483274	25.10800915	42.83260702	37.59286535	18.56037309	22.62437287	43.52485519	19.06091108	53.03144536	21.69260523	21.51067706	8.457500458	24.61704354	33.03184274	15.26124154	19.7928224	5.69003981	6.789999962	6.207106335	42.98245113	23.15587783	11.06354149	18.28954165	20.06899059	12.78754772	36.23991189	28.44000053	38.61652697	34.045375	18.43025597	39.97181935	20.19646309	8.98291201	31.00268823	23.13723667	5.688177854	34.8542935	28.19134398	3.083333333	7.61525518	16.30105457	23.02226572	27.02249483	22.54695832	26.10018135	49.15090725	22.30976779	5.711249828	23.81563321	11.23179656	36.05280002	26.36395967	61.481697	29.63094828	5.057973343	27.34073689	15.60451994	17.86930076	15.82191514	13.98002844	21.45639396	37.41617729	11.29835069	30.29856647	25.66599571	7.648861544	28.9563217	11.28900283	48.89202659	9.340000153	24.4069662	16.85288443	22.08603113	6.575873665	22.15764888	22.82235363	27.93325691	18.89858209	32.40000153	43.00927898	25.25634395	12.37617607	10.00925122	19.61074884	18.81914521	39.81828867	49.59458207	7.242746193	23.81261203	12.20906058	30.7777232	16.96862363	24.43655703	9.65943293	26.64540434	18.29307885	1.37375	29.05999947	28.32386271	13.2831552	22.02364743	34.97817912	10.07712086	16.91717665	10.85376873	29.13573327	23.0548035	14.71340351	36.29639975	22.78365744	10.30249977	17.71999931	34.87595013	16.42031884	7.366726564	49.42279054	30.21577739	16.89999962	17.83258738	9.969545312	10.26366734	27.42180878	28.21572124	7.934999943	15.2748647	11.24961073	49.14128668	9.653679952	9.159514532	18.70699832	28.89308897	11.10000038	12.67281125	31.26729666	30.59997205	13.77366907	40.18431274	46.11647928	14.24244569	59.18023818	12.94681797	17.55360803	15.47500038	8.56	7.970987732	25.4915487	14.54572093	33.00553532
5	31.82221814	95.27443737	24.47481632	30.53237393	50.5063814	73399.99219	44.40933128	32.68470475	34.42602904	15.98931331	28.95885302	17.90143428	23.65065261	28.38075468	29.08313458	38.26549796	13.72999954	40.06696192	21.09468115	22.29989991	18.93216362	19.10723924	41.10336953	24.43695525	29.04123029	22.1611511	45.56305781	22.05023636	20.01181883	6.904596936	26.71140745	27.83457634	40.09974072	45.82858074	56.89986159	18.13875221	19.91986164	77.06590826	19.63895896	11.86004908	14.40304928	33.80966185	46.33246739	15.80000019	52.17676654	1158.33358	26.74079233	26.09193567	14.51249981	29.9020878	12.44351943	15.38078026	41.47621335	25.86048123	43.60849371	38.58074316	18.77142759	22.60582787	45.99446767	20.79289214	50.1560144	21.81309511	22.51886936	8.726249695	27.37275121	32.08394961	15.34985535	19.94194593	6.093725135	7.039999962	6.01665096	43.45122058	23.72358591	11.07322533	18.10576812	20.52731346	12.29790207	36.9449348	26.79999924	37.3304742	33.04785162	18.57097503	41.91445001	20.64828552	9.211976369	31.95158301	23.6642632	5.760749658	37.11567199	28.62315698	3.081666629	7.145177274	15.82538913	22.93271333	27.52870158	21.76878829	26.26350513	44.68348192	22.16136553	5.71999979	24.97224117	11.87595407	35.07939499	27.11006397	50.36034198	27.52562599	4.995308186	26.62546324	14.43707777	18.70599021	16.53615274	14.00309895	21.28810788	37.44023816	11.36540395	31.10937383	25.38795726	7.702932245	29.18921567	11.44355563	47.42642807	8.340000153	24.44135136	16.39326031	22.32714593	6.555078967	22.65522368	19.24583028	27.39719096	19.26184449	33.70999908	42.51914339	24.48808967	12.28097419	10.12223097	18.91001003	18.15589305	39.4492423	48.41900791	7.194780987	23.8384959	12.52231392	30.39952556	17.8845013	24.66282086	9.573242045	26.54924773	17.73896702	1.41875	29.61000061	28.5943929	13.37401717	21.53149934	34.98545264	10.09405834	16.70079416	9.475423175	28.82412339	23.93563494	15.00513023	36.18735027	22.92332791	10.4375	17.65999985	32.02645243	16.82361143	7.409569078	49.50862156	30.71581968	14.96000004	18.46165155	10.35075822	10.72295487	28.08895001	28.10279989	7.644999981	15.16819692	10.85021636	47.8732771	10.18483188	10.25125497	19.55213542	29.03717442	11.07999992	12.52829191	31.85692773	31.10751484	14.10801555	40.24904827	48.09473617	14.55587392	58.47075535	13.99874713	16.93750467	16.67499924	8.45	8.103191246	25.29545986	13.83088327	33.44835908
6	31.42862059	92.74124437	23.68971674	29.27345296	50.41263283	72399.99219	43.85421662	32.49469908	35.32751495	15.78444807	27.96264051	17.54877144	22.88583123	26.63645084	28.20939374	38.08521372	12.52000046	38.82786053	21.16597384	21.70302039	16.51759925	16.85721102	39.56485713	23.85701966	28.22450999	21.88666411	45.21004045	21.16197267	20.8942997	6.955968211	25.76014646	27.70947664	40.34326079	44.99511409	56.99830651	18.00810071	19.12338244	75.62205189	18.2106707	12.32433794	14.07440893	34.14731019	44.10299608	14.36999989	51.39540377	1170.193651	26.33090259	25.37303275	14.65250015	29.3120049	12.00924936	15.59292905	40.39486585	25.11568616	41.81865969	37.80645927	18.89557772	22.36475004	45.33977089	22.7892291	52.79986906	21.77293182	20.95270752	8.359999657	27.18428391	33.49224679	15.02001557	19.49118413	5.978386418	7.034999847	6.038293673	42.98966449	23.3216312	10.6423034	17.85099393	20.77730823	11.81180534	37.44360802	26.25	36.17721939	32.82724165	17.4946717	43.47335158	20.4223743	8.244370699	31.6979979	23.33765581	5.451594169	36.38954087	28.60259625	2.889166514	7.069964952	15.3116696	23.11181668	27.56592208	19.99296715	25.69363176	43.88826374	21.94700846	6.256249905	25.18598251	11.64428335	33.47235467	27.92700175	40.82384566	25.55066473	5.102734169	27.34855579	13.36320798	18.53267651	16.24890439	13.5120507	21.06933822	37.5846095	11.21440997	30.69970347	25.60420808	7.998238655	28.32821765	10.85222617	46.45234075	8.324999809	24.20752855	15.99491964	20.97690795	6.349438198	21.71449614	19.03139299	27.19168457	19.32014624	33.72000122	41.65495682	26.48554885	12.25640928	10.0281326	18.4478204	17.75413216	40.67292393	47.02301185	7.104846224	23.2820051	11.86448117	29.87761385	17.81979202	25.43966107	9.843911373	25.58766688	17.01492789	1.35625	25.97999954	28.88379652	12.73798336	20.90862424	34.06918275	10.03443809	16.88439143	9.475423175	28.35267741	22.4516263	14.82162468	32.60552356	22.82555938	9.774999619	15.92000008	25.92573182	16.39925613	7.730339807	48.47865522	30.87759889	13.89000034	17.56363979	9.555183486	10.26366734	26.94445661	28.25195075	6.994999886	15.06152914	10.06958118	47.14981006	10.10294625	9.834913563	18.77382234	28.0645991	11.73499966	11.02330287	32.53341034	30.59178411	13.66144102	39.39257901	45.47418847	14.59336145	57.13661391	13.05715988	17.14573534	16.51000023	7.88	8.205763464	25.18565059	11.60605508	33.08951934
7	31.92931209	90.88624413	23.52566517	29.70465272	51.1626409	73199.99219	44.26894896	33.64264257	36.1750689	15.11131597	28.33377403	17.70210336	22.09894578	26.44806304	28.46527531	38.51017119	13.40999985	39.87510267	21.18973858	21.9674613	16.84282637	16.83021178	41.03181183	24.74684451	28.82108978	21.9588976	45.73154171	19.87336225	21.30434059	7.143404804	25.63077636	28.36624707	41.00888375	46.73892161	57.28378739	17.97906643	19.68722661	74.68354354	18.17496439	12.86217742	14.29588401	36.76772786	45.40014303	13.18999958	53.51198821	1174.147008	26.51357038	25.32651526	14.73499966	31.05208031	12.2096817	15.61164848	42.05354565	25.97278934	42.56809668	39.65710061	19.34542585	22.98599315	46.88949667	22.17847769	50.27180256	22.77254895	22.79148802	8.217499733	28.27021846	33.98503162	16.2704523	19.84365935	6.036055593	6.760000229	7.042511983	43.98489654	23.82303919	10.43894725	18.81162264	21.22868665	11.98897703	35.45750826	25.60000038	34.86321098	33.03759874	17.82554878	43.8650737	20.60310224	8.421983481	35.3381557	23.71622482	5.328221769	37.35633334	29.51557364	2.916666667	6.590486178	15.53047708	25.1416561	27.79669372	20.50176851	26.82183167	42.47519579	21.10606338	6.463749886	24.87406045	12.03558052	33.922324	28.69671841	38.11865162	22.83264634	4.798360552	28.93545114	13.51470824	19.67117252	16.10916202	13.96025551	21.52375822	38.35458795	11.74442344	31.94578457	25.48835327	7.994079309	29.11158435	11.18148861	46.49702297	7.835000038	24.92962758	16.36261917	22.49592491	6.484364086	22.81849134	18.80163687	28.81953045	21.16784769	34.38000107	42.62877749	27.77237532	12.126483	10.00124793	18.13472567	18.3460389	40.95650914	46.80258994	7.206772288	24.13615297	11.85665039	30.73234133	17.76503817	25.64329938	9.96936178	26.68386846	17.34739415	1.41125	27.5	28.92154576	12.6557749	20.43954468	35.97803066	10.26072252	17.08110278	9.765601298	29.98365938	22.44205183	15.0804146	34.66067045	23.69849645	10.4375	16.45000076	25.2810915	16.4197899	7.721551384	49.00143986	32.01004497	10.27000046	17.32660109	10.32175302	11.15037312	27.89557369	28.33829762	7.650000095	15.38864385	11.51587402	48.11443081	9.980956442	9.252035237	19.32188694	28.82904963	12.43500042	10.94140187	34.13519977	31.41040292	13.22188046	41.12045533	44.95179468	14.7700884	58.26253973	13.29255634	17.47658172	17.45999908	7.39	8.367599146	26.49763478	10.68239009	35.6090253
8	33.42317676	86.96423861	22.65072842	30.1916137	51.09445982	73399.99219	45.93947517	33.88410666	36.44474342	15.12107173	28.33377403	17.65610437	20.73109182	24.18740469	28.27180295	39.60475691	13.06999969	40.13091703	21.34816714	22.07009517	15.01958266	14.71518491	41.2250209	25.47420159	28.99999952	22.14670413	45.57107954	20.36128161	21.09932014	7.304461137	25.60794702	28.77282048	41.39851647	48.41022361	56.65375492	18.08068549	20.77154211	71.29047592	17.21979711	12.48523026	14.2387291	36.65308199	45.96764482	11.10000038	53.99534209	1112.1584	26.46456336	25.52104146	13.05000019	32.71879537	12.17627631	15.68028401	41.44872251	27.09230673	40.48730264	39.55907128	19.30753113	23.46351522	45.97789271	21.74092491	45.83321864	23.01352872	22.36145972	8.311249733	26.48425883	34.40069456	17.10735947	19.95550297	5.374780602	6.512499809	7.137739257	45.36235421	23.84790133	10.46315686	19.60100884	21.10368927	12.08912318	37.09109656	23.76000023	32.59165057	30.49254981	17.97767694	43.34544188	20.80642268	8.042027772	34.3238184	24.23582967	5.249872531	36.38954087	31.13179516	2.897500038	6.214424122	16.18213821	25.94015909	27.63292012	19.40435173	26.7325935	40.72040271	21.37813366	6.722499847	23.77901927	12.37461118	32.48976459	28.40394345	37.57214817	21.55511373	5.272825308	28.12245921	13.36320798	20.57957873	16.0548181	13.96684691	20.65538825	37.77710258	11.76966195	31.5958576	25.46330272	8.34553649	29.5350245	10.90262402	43.7445582	7.230000019	24.74394452	16.36874646	23.20319315	6.468054223	22.81071655	19.31475697	28.37104133	19.05106241	32.84000015	42.26762754	28.26533846	11.43354095	10.20826313	19.63062842	17.85227203	40.2145279	43.3493391	7.51605899	24.19439043	12.20122906	31.28450954	17.48629403	25.78659914	10.37487942	26.63579015	17.26612537	1.40625	28.26000023	29.01591525	12.42645659	20.87786425	36.96825338	10.19297262	17.11388801	9.815824475	31.13687511	19.02404345	15.16867262	31.52342858	24.08957055	10.98750019	13.5	14.93882688	16.5224561	7.801868936	47.86223511	31.79782596	9.460000038	17.36762705	10.39219456	10.99290313	28.93472956	28.5266976	7.210000038	15.32464291	11.19514775	47.70213347	9.703707652	8.419352419	19.48767155	27.06000411	11.67000008	10.37406951	34.09631904	31.68873344	12.38952214	39.47722907	43.24758161	14.86112955	57.74584565	13.0130234	17.84755225	16.39999962	6.15	8.333408986	27.63290872	10.51372075	34.89134872
9	34.47380604	91.00107513	23.97094566	30.84089684	53.53199417	72999.99219	48.02763071	34.6560011	37.3000011	15.59909248	28.69905901	18.33842837	21.76801398	25.37506837	30.32509786	40.55125411	15.39000034	40.9703081	20.73029758	22.54145015	14.78305402	16.18670357	41.13915111	26.14048413	30.87230947	23.62631297	47.49503143	22.14406811	21.38456628	7.465517471	28.39323909	30.02381268	40.82218493	48.94721084	57.61849262	17.2387098	22.2107251	75.32425458	18.04106103	12.90814678	15.08176495	39.17523489	46.08925234	11.42000008	54.28955517	1166.599902	26.21951975	26.53596342	13.71500015	33.09916552	13.06152035	16.00474701	37.48071702	30.72108592	38.99724409	38.45402139	19.50963791	24.08012119	45.886732	22.32432861	50.13671576	23.76324242	23.01231312	9.21875	28.27021846	35.68383233	16.74552005	20.26785382	5.932251005	6.472499847	7.371118333	46.10517087	24.13797169	11.37825911	20.00196666	22.36060626	12.94752302	38.58712279	26.44000053	35.1148304	30.49254981	17.47185204	45.71219038	19.87566957	8.554630882	35.17455251	24.48078451	5.644304188	37.88329884	30.53548063	3	6.29903776	16.71964066	25.93791256	27.60314542	19.61385795	28.12212769	46.72363738	23.29378279	6.5	24.55550287	12.67832618	31.00153777	28.5692192	41.39767494	22.85220212	5.505581603	29.2364159	13.88009092	21.49396029	17.07959347	14.00309895	21.70923459	39.60580523	11.6182301	31.65560099	25.90793926	8.825708291	29.04806805	11.33604142	45.56762127	8.305000305	25.69986637	16.71193331	24.47821873	6.570573938	22.9895323	20.70094799	28.89427864	21.51765479	34.15000153	42.75776313	30.55729434	11.86662963	10.21632833	19.6057799	18.19269521	41.33332659	51.06404977	7.613908416	24.71852763	12.53014544	31.90475345	19.18365407	27.06588402	11.21325419	27.16465888	16.75634209	1.425	32.99000168	29.53810222	12.82884533	20.68561872	38.58194469	10.58930996	17.24502891	10.12274295	31.23572146	19.87615147	16.00418599	34.88715634	24.05635353	11.27750015	15.25	15.78900388	16.19392373	8.178101002	50.7414588	32.66322248	9.829999924	18.86279409	10.7743519	10.84668125	28.98091534	30.1437872	8.585000038	15.21552326	12.21783995	49.72399797	9.621642247	9.205774885	20.72711409	27.22810279	11.61999989	10.68812868	34.83500844	32.84846628	13.43230862	39.15854336	44.95179468	14.81293129	59.90283607	13.93989801	18.59812074	16.39999962	6.5	8.431136822	27.59349005	12.00764869	38.46301581
